temp,atemp,humidity,windspeed,hour,holiday,workingday,count
9.02,9.09,35,35.0008,16,0,1,83
9.02,9.09,32,39.0007,17,0,1,176
8.2,9.09,32,26.0027,18,0,1,152
6.56,6.06,40,31.0009,19,0,1,101
6.56,6.82,40,22.0028,20,0,1,56
5.74,5.305,33,31.0009,21,0,1,54
4.92,5.305,33,23.9994,22,0,1,29
4.92,5.305,33,22.0028,23,0,1,12
4.1,3.79,36,23.9994,0,0,1,17
4.1,5.305,36,15.0013,1,0,1,7
3.28,3.79,38,19.0012,2,0,1,3
2.46,3.79,45,8.9981,3,0,1,2
2.46,5.305,45,7.0015,5,0,1,7
2.46,7.575,45,0.0,6,0,1,43
2.46,5.305,49,7.0015,7,0,1,99
4.1,6.82,42,0.0,8,0,1,199
4.92,6.82,39,11.0014,9,0,1,123
5.74,9.09,36,0.0,10,0,1,59
5.74,7.575,43,11.0014,11,0,1,41
7.38,9.09,40,15.0013,12,0,1,61
7.38,8.335,40,16.9979,13,0,1,69
8.2,9.09,34,19.9995,14,0,1,58
8.2,9.09,34,19.0012,15,0,1,64
8.2,9.85,37,16.9979,16,0,1,79
8.2,9.85,34,16.9979,17,0,1,166
7.38,8.335,47,19.9995,18,0,1,170
5.74,6.06,86,16.9979,19,0,1,88
5.74,7.575,86,11.0014,20,0,1,84
5.74,7.575,86,11.0014,21,0,1,83
6.56,8.335,80,11.0014,22,0,1,46
6.56,7.575,80,12.998,23,0,1,37
5.74,6.82,86,12.998,0,0,1,16
5.74,7.575,80,8.9981,1,0,1,7
5.74,7.575,80,8.9981,2,0,1,3
5.74,6.82,59,15.0013,4,0,1,1
4.92,6.06,50,15.0013,5,0,1,6
4.92,6.06,54,19.0012,6,0,1,26
4.1,3.79,50,27.9993,7,0,1,99
4.1,3.79,49,22.0028,8,0,1,178
4.92,5.305,42,23.9994,9,0,1,122
4.92,5.305,42,19.9995,10,0,1,35
5.74,6.06,39,23.9994,11,0,1,45
6.56,6.82,34,26.0027,12,0,1,69
7.38,8.335,29,19.9995,13,0,1,62
8.2,9.09,27,19.0012,14,0,1,48
8.2,9.85,25,16.9979,15,0,1,50
8.2,9.09,27,19.9995,16,0,1,80
7.38,9.09,26,12.998,17,0,1,165
6.56,9.09,28,8.9981,18,0,1,160
5.74,8.335,28,7.0015,19,0,1,112
5.74,9.09,31,6.0032,20,0,1,97
5.74,10.605,39,0.0,21,0,1,72
4.92,9.85,39,0.0,22,0,1,51
4.92,7.575,42,7.0015,23,0,1,34
4.1,6.82,49,7.0015,0,0,1,14
4.1,6.82,54,6.0032,1,0,1,7
4.1,6.82,54,6.0032,2,0,1,3
3.28,6.06,63,6.0032,5,0,1,4
4.1,9.09,68,0.0,6,0,1,24
3.28,8.335,73,0.0,7,0,1,74
4.1,6.06,74,11.0014,8,0,1,216
4.92,6.06,74,15.0013,9,0,1,140
5.74,6.82,69,12.998,10,0,1,44
9.02,11.365,47,8.9981,11,0,1,64
9.02,11.365,47,8.9981,12,0,1,71
9.84,11.365,35,12.998,13,0,1,110
12.3,14.395,26,16.9979,14,0,1,84
13.12,15.91,21,11.0014,15,0,1,74
12.3,14.395,28,12.998,16,0,1,125
12.3,16.665,24,0.0,17,0,1,211
11.48,15.91,28,0.0,18,0,1,174
10.66,15.15,33,0.0,19,0,1,101
9.02,11.365,55,8.9981,20,0,1,63
8.2,10.605,59,8.9981,21,0,1,47
8.2,11.365,64,6.0032,22,0,1,43
7.38,12.12,69,0.0,23,0,1,53
6.56,9.85,69,6.0032,0,0,0,30
5.74,10.605,86,0.0,1,0,0,24
5.74,10.605,80,0.0,2,0,0,15
4.92,9.85,80,0.0,3,0,0,10
4.92,8.335,74,6.0032,4,0,0,4
4.92,8.335,74,6.0032,5,0,0,1
4.92,6.82,93,12.998,6,0,0,2
4.92,7.575,80,7.0015,7,0,0,11
5.74,7.575,86,8.9981,8,0,0,30
6.56,9.09,64,8.9981,9,0,0,43
9.02,10.605,41,16.9979,10,0,0,84
12.3,13.635,28,22.0028,11,0,0,114
12.3,13.635,39,31.0009,12,0,0,120
12.3,13.635,39,27.9993,13,0,0,135
13.94,15.91,31,19.0012,14,0,0,120
13.94,15.15,29,27.9993,15,0,0,174
13.94,15.15,29,27.9993,16,0,0,145
13.12,14.395,31,35.0008,17,0,0,137
11.48,12.88,38,22.0028,18,0,0,64
11.48,13.635,38,11.0014,19,0,0,41
10.66,12.88,41,15.0013,20,0,0,40
10.66,15.15,41,0.0,21,0,0,51
9.84,12.88,44,6.0032,22,0,0,45
9.02,11.365,51,8.9981,23,0,0,32
8.2,11.365,64,7.0015,0,0,0,39
8.2,11.365,59,6.0032,1,0,0,24
8.2,11.365,75,6.0032,2,0,0,20
8.2,11.365,69,7.0015,3,0,0,12
8.2,10.605,69,11.0014,4,0,0,2
8.2,10.605,69,8.9981,6,0,0,5
9.02,13.635,55,0.0,7,0,0,3
9.02,11.365,64,12.998,8,0,0,12
9.84,11.365,60,15.0013,9,0,0,47
12.3,13.635,45,22.0028,10,0,0,105
13.12,14.395,39,30.0026,11,0,0,112
14.76,15.91,32,31.0009,12,0,0,152
15.58,19.695,29,23.9994,13,0,0,154
16.4,20.455,30,27.9993,14,0,0,161
16.4,20.455,30,19.9995,15,0,0,162
17.22,21.21,28,22.0028,16,0,0,134
17.22,21.21,28,22.0028,17,0,0,125
16.4,20.455,32,19.9995,18,0,0,95
16.4,20.455,35,19.0012,19,0,0,61
16.4,20.455,35,22.0028,20,0,0,47
16.4,20.455,35,23.9994,21,0,0,51
16.4,20.455,35,19.9995,22,0,0,36
16.4,20.455,35,23.9994,23,0,0,30
15.58,19.695,37,23.9994,0,0,1,11
15.58,19.695,37,23.9994,1,0,1,7
14.76,16.665,40,19.9995,2,0,1,2
13.94,15.91,46,15.0013,3,0,1,2
13.12,15.15,53,19.0012,4,0,1,2
13.12,15.15,53,19.0012,5,0,1,3
13.94,15.15,46,19.9995,6,0,1,26
13.94,15.15,46,19.9995,7,0,1,98
15.58,19.695,40,31.0009,8,0,1,256
16.4,20.455,37,26.0027,9,0,1,130
18.04,21.97,33,15.0013,10,0,1,55
21.32,25.0,23,16.9979,11,0,1,53
22.96,26.515,22,30.0026,12,0,1,126
23.78,27.275,19,26.0027,13,0,1,120
24.6,29.545,15,32.9975,14,0,1,90
22.96,26.515,21,43.9989,15,0,1,90
21.32,25.0,27,31.0009,16,0,1,118
18.86,22.725,33,40.9973,17,0,1,243
16.4,20.455,40,40.9973,18,0,1,205
15.58,19.695,43,32.9975,19,0,1,98
14.76,15.91,46,31.0009,20,0,1,70
14.76,15.91,50,35.0008,21,0,1,43
13.94,14.395,46,43.9989,22,0,1,45
13.12,14.395,49,32.9975,23,0,1,20
12.3,13.635,49,27.9993,0,0,1,19
12.3,12.12,42,51.9987,1,0,1,5
11.48,11.365,41,46.0022,2,0,1,3
9.02,9.09,37,35.0008,4,0,1,1
9.02,9.09,32,31.0009,5,0,1,4
8.2,9.09,32,22.0028,6,0,1,30
8.2,9.09,32,23.9994,7,0,1,105
8.2,9.09,32,23.9994,8,0,1,223
9.02,9.85,29,30.0026,9,0,1,110
9.84,10.605,27,19.0012,10,0,1,52
10.66,12.12,25,16.9979,11,0,1,57
11.48,13.635,24,16.9979,12,0,1,71
13.12,15.15,21,15.0013,13,0,1,82
13.94,15.91,19,15.0013,14,0,1,79
13.94,16.665,19,11.0014,15,0,1,85
13.94,15.91,19,16.9979,16,0,1,98
13.12,15.15,22,15.0013,17,0,1,206
12.3,15.15,22,8.9981,18,0,1,212
11.48,14.395,26,8.9981,19,0,1,145
10.66,13.635,33,7.0015,20,0,1,101
9.84,14.395,52,0.0,21,0,1,66
9.84,14.395,44,0.0,22,0,1,41
9.02,12.88,44,6.0032,23,0,1,20
9.02,12.88,41,6.0032,0,0,1,15
8.2,11.365,44,6.0032,1,0,1,9
8.2,9.85,47,12.998,3,0,1,1
8.2,9.85,51,12.998,4,0,1,1
8.2,9.85,47,12.998,5,0,1,5
8.2,9.85,55,15.0013,6,0,1,33
8.2,9.85,55,15.0013,7,0,1,108
9.02,11.365,55,11.0014,8,0,1,230
9.84,10.605,52,19.0012,9,0,1,124
10.66,11.365,41,26.0027,10,0,1,69
13.94,15.15,34,19.9995,11,0,1,66
15.58,19.695,32,22.0028,12,0,1,86
17.22,21.21,30,23.9994,13,0,1,93
18.86,22.725,28,27.9993,14,0,1,82
18.86,22.725,28,27.9993,15,0,1,117
18.86,22.725,31,26.0027,16,0,1,122
18.86,22.725,28,19.0012,17,0,1,255
16.4,20.455,40,15.0013,18,0,1,222
13.94,15.91,53,15.0013,19,0,1,161
15.58,19.695,43,12.998,20,0,1,118
14.76,17.425,46,12.998,21,0,1,92
13.94,16.665,53,12.998,22,0,1,73
15.58,19.695,40,15.0013,23,0,1,33
13.94,16.665,53,12.998,0,0,1,17
13.94,15.91,53,15.0013,1,0,1,6
13.94,15.91,53,15.0013,2,0,1,6
13.94,16.665,53,12.998,3,0,1,4
13.12,15.91,57,12.998,4,0,1,4
13.12,16.665,66,6.0032,5,0,1,12
12.3,15.15,70,8.9981,6,0,1,47
13.12,16.665,57,7.0015,7,0,1,126
13.12,16.665,57,6.0032,8,0,1,285
14.76,17.425,57,12.998,9,0,1,179
15.58,19.695,54,12.998,10,0,1,88
18.04,21.97,44,16.9979,11,0,1,90
19.68,23.485,41,15.0013,12,0,1,101
22.14,25.76,34,15.0013,13,0,1,123
24.6,31.06,31,15.0013,14,0,1,81
24.6,30.305,28,16.9979,15,0,1,106
22.96,26.515,35,19.9995,16,0,1,146
23.78,27.275,32,19.9995,17,0,1,274
22.14,25.76,42,19.0012,18,0,1,222
19.68,23.485,55,22.0028,19,0,1,175
19.68,23.485,59,22.0028,20,0,1,139
21.32,25.0,55,26.0027,21,0,1,124
20.5,24.24,59,19.0012,22,0,1,76
18.86,22.725,67,19.9995,23,0,1,44
18.04,21.97,72,19.0012,0,0,1,32
18.04,21.97,72,15.0013,1,0,1,8
18.04,21.97,72,19.0012,2,0,1,7
18.86,22.725,67,16.9979,3,0,1,8
18.86,22.725,67,16.9979,4,0,1,1
18.86,22.725,67,7.0015,5,0,1,7
18.04,21.97,72,11.0014,6,0,1,50
17.22,21.21,77,15.0013,7,0,1,116
17.22,21.21,77,12.998,8,0,1,272
17.22,21.21,77,12.998,9,0,1,169
18.04,21.97,72,15.0013,10,0,1,95
18.04,21.97,72,11.0014,11,0,1,113
20.5,24.24,59,12.998,12,0,1,185
24.6,31.06,43,12.998,13,0,1,176
27.06,31.06,36,19.9995,14,0,1,191
27.06,31.06,36,22.0028,15,0,1,172
27.06,31.06,36,19.0012,16,0,1,232
27.06,31.06,34,23.9994,17,0,1,327
26.24,31.06,33,22.0028,18,0,1,224
25.42,31.06,29,39.0007,19,0,1,162
24.6,31.06,31,12.998,20,0,1,124
23.78,27.275,21,32.9975,21,0,1,72
22.14,25.76,10,16.9979,22,0,1,107
21.32,25.0,8,19.0012,23,0,1,77
19.68,23.485,12,32.9975,0,0,0,29
18.86,22.725,14,27.9993,1,0,0,31
18.04,21.97,13,26.0027,2,0,0,17
17.22,21.21,14,19.9995,3,0,0,7
16.4,20.455,15,22.0028,4,0,0,3
16.4,20.455,15,22.0028,5,0,0,3
16.4,20.455,17,27.9993,6,0,0,6
15.58,19.695,17,35.0008,7,0,0,22
15.58,19.695,17,39.0007,8,0,0,45
16.4,20.455,16,43.9989,9,0,0,55
17.22,21.21,16,39.0007,10,0,0,106
18.04,21.97,16,39.0007,11,0,0,123
18.04,21.97,18,32.9975,12,0,0,119
18.04,21.97,16,40.9973,13,0,0,155
18.86,22.725,15,43.9989,14,0,0,196
18.04,21.97,16,50.0021,15,0,0,171
18.04,21.97,16,43.0006,16,0,0,120
17.22,21.21,19,40.9973,17,0,0,127
14.76,15.91,25,30.0026,18,0,0,88
13.94,15.15,29,23.9994,19,0,0,59
13.12,14.395,28,35.0008,20,0,0,47
13.12,13.635,26,36.9974,21,0,0,33
12.3,12.88,28,32.9975,22,0,0,44
11.48,12.12,33,30.0026,23,0,0,29
12.3,13.635,70,31.0009,0,0,1,7
10.66,11.365,70,23.9994,1,0,1,3
9.84,10.605,65,26.0027,2,0,1,4
9.02,10.605,69,19.0012,3,0,1,2
9.02,10.605,69,16.9979,4,0,1,1
8.2,9.09,64,19.0012,5,0,1,2
8.2,9.09,59,19.9995,6,0,1,46
8.2,9.09,59,22.0028,7,0,1,107
8.2,9.09,59,26.0027,8,0,1,214
9.02,9.85,55,27.9993,9,0,1,124
9.84,10.605,52,19.0012,10,0,1,68
11.48,13.635,45,16.9979,11,0,1,56
12.3,15.15,39,8.9981,12,0,1,86
13.12,17.425,39,0.0,13,0,1,78
13.12,16.665,36,8.9981,14,0,1,79
13.94,18.18,34,0.0,15,0,1,64
13.94,17.425,34,6.0032,16,0,1,102
13.94,17.425,34,6.0032,17,0,1,242
13.12,15.91,39,12.998,18,0,1,224
12.3,15.15,49,8.9981,19,0,1,119
12.3,15.91,61,6.0032,20,0,1,88
10.66,15.15,56,0.0,21,0,1,63
9.84,13.635,62,7.0015,22,0,1,47
9.84,11.365,65,15.0013,23,0,1,25
9.02,11.365,69,11.0014,0,0,1,8
9.02,11.365,69,12.998,1,0,1,4
9.02,11.365,69,12.998,2,0,1,2
9.02,10.605,69,19.0012,3,0,1,4
8.2,10.605,75,8.9981,4,0,1,1
9.02,10.605,69,15.0013,5,0,1,5
9.02,10.605,55,16.9979,6,0,1,40
9.02,10.605,64,16.9979,7,0,1,110
9.84,10.605,65,19.0012,8,0,1,256
11.48,12.88,56,19.9995,9,0,1,148
13.12,15.15,49,19.0012,10,0,1,76
13.94,15.15,53,22.0028,11,0,1,73
16.4,20.455,43,12.998,12,0,1,82
20.5,24.24,25,0.0,13,0,1,125
21.32,25.0,23,19.9995,14,0,1,96
22.14,25.76,19,27.9993,15,0,1,110
22.14,25.76,19,22.0028,16,0,1,139
20.5,24.24,23,19.0012,17,0,1,268
18.86,22.725,23,32.9975,18,0,1,201
16.4,20.455,28,35.0008,19,0,1,150
14.76,16.665,29,27.9993,20,0,1,95
13.94,14.395,29,31.0009,21,0,1,71
12.3,12.88,26,36.9974,22,0,1,48
10.66,10.605,30,35.0008,23,0,1,22
9.84,9.85,30,31.0009,0,0,1,13
9.84,9.85,30,31.0009,1,0,1,1
8.2,8.335,27,31.0009,2,0,1,3
8.2,8.335,27,31.0009,3,0,1,1
6.56,6.06,31,32.9975,4,0,1,1
5.74,6.06,33,19.9995,5,0,1,8
5.74,6.06,33,19.9995,6,0,1,35
4.92,4.545,42,27.9993,7,0,1,111
5.74,6.06,39,19.9995,8,0,1,220
6.56,6.82,37,19.0012,9,0,1,145
7.38,9.09,29,12.998,10,0,1,56
8.2,11.365,29,6.0032,11,0,1,50
9.02,11.365,25,8.9981,12,0,1,72
9.02,12.88,25,6.0032,13,0,1,80
9.84,12.88,21,7.0015,14,0,1,78
9.84,14.395,23,0.0,15,0,1,68
10.66,15.15,23,0.0,16,0,1,71
10.66,15.15,22,0.0,17,0,1,202
9.84,10.605,35,22.0028,18,0,1,167
8.2,9.85,40,16.9979,19,0,1,106
8.2,11.365,40,6.0032,20,0,1,70
7.38,10.605,40,7.0015,21,0,1,51
8.2,12.88,40,0.0,22,0,1,53
7.38,10.605,43,6.0032,23,0,1,23
8.2,9.85,55,12.998,0,0,1,12
7.38,9.09,64,12.998,1,0,1,4
7.38,9.09,64,12.998,2,0,1,2
7.38,8.335,74,16.9979,3,0,1,1
7.38,9.09,74,12.998,4,0,1,1
6.56,9.09,74,8.9981,5,0,1,7
6.56,9.85,74,6.0032,6,0,1,29
6.56,9.09,80,8.9981,7,0,1,83
7.38,9.85,74,8.9981,8,0,1,228
9.02,11.365,60,8.9981,9,0,1,150
9.84,11.365,60,16.9979,10,0,1,66
11.48,13.635,52,15.0013,11,0,1,89
13.12,15.15,43,11.0014,12,0,1,97
13.94,15.91,42,15.0013,13,0,1,87
14.76,16.665,40,19.0012,14,0,1,95
14.76,16.665,40,19.9995,15,0,1,106
14.76,17.425,46,12.998,16,0,1,118
14.76,16.665,50,16.9979,17,0,1,228
13.94,15.15,53,19.9995,18,0,1,187
13.12,15.15,61,16.9979,19,0,1,107
12.3,14.395,70,12.998,20,0,1,87
12.3,14.395,70,15.0013,21,0,1,70
12.3,14.395,70,12.998,22,0,1,44
12.3,15.15,75,11.0014,23,0,1,46
11.48,14.395,81,7.0015,0,0,0,19
12.3,15.91,81,7.0015,1,0,0,25
12.3,14.395,87,12.998,2,0,0,20
12.3,14.395,87,12.998,3,0,0,2
12.3,15.15,93,11.0014,4,0,0,1
12.3,15.15,100,8.9981,5,0,0,3
12.3,14.395,100,15.0013,6,0,0,4
12.3,13.635,100,19.9995,7,0,0,15
12.3,13.635,100,19.9995,8,0,0,45
13.12,15.15,93,15.0013,9,0,0,63
13.94,16.665,93,12.998,10,0,0,103
16.4,20.455,76,15.0013,11,0,0,159
18.04,21.97,67,16.9979,12,0,0,167
18.86,22.725,67,19.0012,13,0,0,190
19.68,23.485,59,19.0012,14,0,0,198
18.86,22.725,63,19.9995,15,0,0,205
19.68,23.485,59,19.9995,16,0,0,204
19.68,23.485,59,23.9994,17,0,0,164
19.68,23.485,59,22.0028,18,0,0,152
18.86,22.725,67,22.0028,19,0,0,89
18.04,21.97,77,22.0028,20,0,0,70
18.04,21.97,72,22.0028,21,0,0,72
17.22,21.21,77,19.9995,22,0,0,63
18.04,21.97,77,19.9995,23,0,0,44
17.22,21.21,77,23.9994,0,0,0,52
17.22,21.21,77,19.0012,1,0,0,39
16.4,20.455,82,19.0012,2,0,0,32
17.22,21.21,82,19.9995,3,0,0,11
17.22,21.21,88,23.9994,4,0,0,3
17.22,21.21,94,23.9994,6,0,0,2
17.22,21.21,100,30.0026,7,0,0,5
16.4,20.455,100,19.9995,8,0,0,9
17.22,21.21,100,19.0012,9,0,0,22
17.22,21.21,100,19.9995,10,0,0,31
17.22,21.21,100,15.0013,11,0,0,62
18.86,22.725,94,22.0028,12,0,0,79
18.86,22.725,94,23.9994,13,0,0,105
18.04,21.97,100,15.0013,14,0,0,39
18.04,21.97,100,15.0013,15,0,0,7
14.76,16.665,100,19.0012,16,0,0,11
13.94,15.15,100,19.9995,17,0,0,25
13.12,14.395,100,23.9994,18,0,0,23
12.3,12.88,100,32.9975,19,0,0,11
11.48,12.12,100,27.9993,20,0,0,11
9.84,9.09,93,40.9973,21,0,0,7
9.02,9.85,100,26.0027,22,0,0,10
9.02,9.85,100,27.9993,23,0,0,9
8.2,9.09,100,22.0028,0,0,1,4
8.2,9.09,100,22.0028,1,0,1,2
8.2,7.575,80,39.0007,3,0,1,1
8.2,7.575,80,35.0008,4,0,1,1
8.2,9.09,75,23.9994,5,0,1,1
8.2,9.09,75,26.0027,6,0,1,34
8.2,8.335,75,27.9993,7,0,1,91
8.2,9.09,75,26.0027,8,0,1,211
9.02,9.09,64,31.0009,9,0,1,134
9.84,10.605,60,19.9995,10,0,1,58
10.66,10.605,48,30.0026,11,0,1,60
12.3,13.635,42,27.9993,12,0,1,96
13.12,14.395,36,26.0027,13,0,1,70
13.12,14.395,36,27.9993,14,0,1,77
13.94,15.15,31,26.0027,15,0,1,96
13.94,15.15,31,23.9994,16,0,1,122
13.94,15.15,29,23.9994,17,0,1,233
13.12,15.15,31,15.0013,18,0,1,233
12.3,14.395,33,15.0013,19,0,1,145
12.3,15.15,33,11.0014,20,0,1,92
11.48,13.635,38,15.0013,21,0,1,54
10.66,12.88,48,11.0014,22,0,1,35
11.48,15.91,48,0.0,23,0,1,22
10.66,14.395,48,6.0032,0,0,1,10
9.84,12.12,52,8.9981,1,0,1,4
9.84,12.12,52,8.9981,2,0,1,1
9.84,12.88,52,6.0032,3,0,1,7
9.02,13.635,64,0.0,4,0,1,2
8.2,11.365,69,7.0015,5,0,1,10
8.2,12.88,59,0.0,6,0,1,45
7.38,9.85,64,8.9981,7,0,1,128
9.02,11.365,55,12.998,8,0,1,257
10.66,12.88,41,11.0014,9,0,1,151
12.3,14.395,33,12.998,10,0,1,71
14.76,17.425,25,11.0014,11,0,1,78
14.76,18.94,23,0.0,12,0,1,99
15.58,19.695,25,7.0015,13,0,1,98
15.58,19.695,20,0.0,14,0,1,72
14.76,18.94,18,0.0,15,0,1,112
15.58,19.695,27,11.0014,16,0,1,108
14.76,17.425,27,15.0013,17,0,1,248
13.94,16.665,27,12.998,18,0,1,235
13.94,17.425,31,7.0015,19,0,1,150
13.12,16.665,39,6.0032,20,0,1,76
12.3,14.395,49,12.998,21,0,1,75
12.3,14.395,49,15.0013,22,0,1,55
11.48,13.635,61,12.998,23,0,1,41
10.66,14.395,65,6.0032,0,0,1,9
10.66,13.635,52,8.9981,1,0,1,4
10.66,13.635,52,8.9981,2,0,1,2
9.84,12.88,70,6.0032,3,0,1,3
9.84,12.88,75,7.0015,4,0,1,2
9.84,12.12,81,8.9981,5,0,1,8
9.84,12.88,85,7.0015,6,0,1,49
9.84,12.12,87,11.0014,7,0,1,141
9.84,12.12,87,8.9981,8,0,1,249
10.66,12.12,87,16.9979,9,0,1,141
12.3,14.395,75,16.9979,10,0,1,57
13.12,14.395,76,26.0027,11,0,1,59
13.12,15.15,76,16.9979,12,0,1,98
13.12,14.395,76,23.9994,13,0,1,99
13.94,15.15,76,19.9995,14,0,1,71
14.76,16.665,71,19.9995,15,0,1,79
13.94,15.15,76,22.0028,16,0,1,112
13.94,15.15,76,19.9995,17,0,1,194
13.94,15.91,76,16.9979,18,0,1,188
13.94,15.15,76,22.0028,19,0,1,134
13.12,15.91,87,12.998,20,0,1,91
13.12,15.15,93,22.0028,21,0,1,62
13.12,15.91,93,11.0014,22,0,1,21
13.94,16.665,93,12.998,23,0,1,18
13.94,15.91,0,16.9979,0,0,1,3
13.94,15.91,0,16.9979,1,0,1,2
13.94,15.91,0,16.9979,2,0,1,1
14.76,17.425,0,12.998,5,0,1,3
14.76,16.665,0,22.0028,6,0,1,12
15.58,19.695,0,15.0013,7,0,1,37
15.58,19.695,0,19.0012,8,0,1,44
16.4,20.455,0,15.0013,9,0,1,24
16.4,20.455,0,11.0014,10,0,1,17
16.4,20.455,0,16.9979,11,0,1,11
17.22,21.21,0,15.0013,12,0,1,34
17.22,21.21,0,15.0013,13,0,1,12
18.04,21.97,0,19.9995,14,0,1,12
18.04,21.97,0,15.0013,15,0,1,14
17.22,21.21,0,16.9979,16,0,1,21
18.04,21.97,0,26.0027,17,0,1,111
18.04,21.97,0,23.9994,18,0,1,82
18.04,21.97,0,39.0007,19,0,1,56
14.76,16.665,0,22.0028,20,0,1,38
14.76,17.425,0,15.0013,21,0,1,28
13.94,16.665,0,8.9981,22,0,1,34
13.94,17.425,0,6.0032,23,0,1,27
13.94,17.425,100,6.0032,0,0,1,6
13.94,17.425,100,7.0015,1,0,1,8
13.94,17.425,100,7.0015,2,0,1,5
13.12,16.665,93,6.0032,3,0,1,2
12.3,14.395,81,15.0013,5,0,1,7
10.66,12.12,81,19.0012,6,0,1,32
10.66,12.88,70,12.998,7,0,1,114
11.48,13.635,70,16.9979,8,0,1,259
12.3,14.395,61,19.0012,9,0,1,156
13.12,15.15,57,19.9995,10,0,1,78
13.12,15.15,57,19.9995,11,0,1,81
13.94,15.91,53,16.9979,12,0,1,111
14.76,16.665,53,16.9979,13,0,1,107
14.76,16.665,50,23.9994,14,0,1,89
13.94,15.91,53,16.9979,15,0,1,85
13.94,15.15,49,19.9995,16,0,1,113
13.94,15.91,49,15.0013,17,0,1,223
13.12,15.15,49,22.0028,18,0,1,153
12.3,13.635,56,22.0028,19,0,1,118
12.3,15.15,56,11.0014,20,0,1,76
12.3,14.395,52,16.9979,21,0,1,53
12.3,15.15,52,11.0014,22,0,1,64
12.3,14.395,52,16.9979,23,0,1,37
10.66,13.635,60,8.9981,0,0,0,34
9.84,11.365,65,12.998,1,0,0,18
9.84,11.365,65,12.998,2,0,0,14
9.84,11.365,65,16.9979,3,0,0,7
9.84,11.365,65,16.9979,4,0,0,1
9.02,11.365,69,12.998,5,0,0,2
9.02,10.605,75,16.9979,6,0,0,4
9.84,11.365,70,12.998,7,0,0,23
10.66,12.88,65,11.0014,8,0,0,53
11.48,14.395,65,7.0015,9,0,0,101
13.12,15.15,66,15.0013,10,0,0,99
13.94,15.15,49,22.0028,11,0,0,119
13.94,15.91,53,19.0012,12,0,0,158
14.76,16.665,51,23.9994,13,0,0,157
16.4,20.455,50,30.0026,14,0,0,166
17.22,21.21,44,32.9975,15,0,0,182
18.86,22.725,41,30.0026,16,0,0,244
18.86,22.725,44,22.0028,17,0,0,213
17.22,21.21,54,11.0014,18,0,0,145
17.22,21.21,54,6.0032,19,0,0,112
16.4,20.455,58,7.0015,20,0,0,86
15.58,19.695,62,0.0,21,0,0,82
14.76,18.94,71,0.0,22,0,0,63
15.58,19.695,66,6.0032,23,0,0,49
15.58,19.695,62,7.0015,0,0,0,38
14.76,17.425,66,8.9981,1,0,0,33
13.94,16.665,76,8.9981,3,0,0,23
13.94,16.665,66,11.0014,4,0,0,13
14.76,17.425,62,8.9981,5,0,0,3
13.94,18.18,66,0.0,6,0,0,2
14.76,17.425,62,12.998,7,0,0,10
16.4,20.455,50,19.9995,8,0,0,34
16.4,20.455,50,27.9993,9,0,0,44
17.22,21.21,47,16.9979,10,0,0,122
18.04,21.97,41,27.9993,11,0,0,181
18.86,22.725,38,26.0027,12,0,0,194
18.86,22.725,38,26.0027,13,0,0,221
18.86,22.725,41,19.9995,14,0,0,250
19.68,23.485,39,22.0028,15,0,0,304
18.86,22.725,41,26.0027,16,0,0,256
18.04,21.97,41,23.9994,17,0,0,241
16.4,20.455,43,23.9994,18,0,0,147
14.76,16.665,50,23.9994,19,0,0,101
13.12,15.15,57,19.9995,20,0,0,77
12.3,14.395,56,16.9979,21,0,0,58
12.3,13.635,56,22.0028,22,0,0,37
10.66,12.88,65,15.0013,23,0,0,28
10.66,13.635,65,7.0015,0,0,1,11
10.66,14.395,65,6.0032,1,0,1,1
10.66,14.395,65,6.0032,2,0,1,1
10.66,13.635,65,8.9981,3,0,1,3
9.84,12.12,70,8.9981,5,0,1,8
10.66,13.635,65,8.9981,6,0,1,28
11.48,15.91,61,0.0,7,0,1,88
12.3,15.15,56,8.9981,8,0,1,241
13.12,15.15,53,22.0028,9,0,1,140
13.94,15.91,42,16.9979,10,0,1,84
14.76,16.665,40,16.9979,11,0,1,71
15.58,19.695,37,0.0,12,0,1,94
15.58,19.695,36,22.0028,13,0,1,75
15.58,19.695,34,0.0,14,0,1,79
15.58,19.695,37,11.0014,15,0,1,101
16.4,20.455,35,7.0015,16,0,1,107
15.58,19.695,40,12.998,17,0,1,271
14.76,18.18,40,7.0015,18,0,1,235
14.76,17.425,43,8.9981,19,0,1,150
13.94,15.91,46,15.0013,20,0,1,129
13.94,16.665,46,8.9981,21,0,1,63
13.12,16.665,49,7.0015,22,0,1,47
13.12,17.425,53,0.0,23,0,1,19
13.12,17.425,53,0.0,0,0,1,14
12.3,15.15,62,6.0032,1,0,1,10
12.3,15.15,62,6.0032,2,0,1,3
9.84,12.88,75,6.0032,4,0,1,2
9.84,11.365,75,12.998,5,0,1,11
9.02,11.365,80,12.998,6,0,1,35
9.84,12.12,75,11.0014,7,0,1,119
10.66,14.395,70,6.0032,8,0,1,282
12.3,16.665,70,0.0,9,0,1,157
13.12,15.91,66,12.998,10,0,1,78
13.94,15.91,57,15.0013,11,0,1,78
14.76,17.425,50,15.0013,12,0,1,102
14.76,16.665,57,19.0012,13,0,1,97
15.58,19.695,46,19.9995,14,0,1,88
15.58,19.695,43,19.0012,15,0,1,90
15.58,19.695,46,22.0028,16,0,1,114
14.76,17.425,62,12.998,17,0,1,217
